station_code,station_lat,station_lon,input_source,query_radius_km,api_version,vs30_mps,vs30_valid,vs30_source,vs30_mesh_code,vs30_jcode,vs30_query_distance_km,arv,status,error,api_url
HKD065,43.7938,145.0565,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,282.5,1,j-shis_meshsearch_avs,6545505423,10,,1.34,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.05650000%2C43.79380000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD066,43.6619,145.1307,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,194.5,1,j-shis_meshsearch_avs,6545319014,18,,1.85,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.13070000%2C43.66190000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD067,43.555,144.9726,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,244.7,1,j-shis_meshsearch_avs,6544276742,10,,1.52,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.97260000%2C43.55500000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD068,43.4108,144.7704,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,275.7,1,j-shis_meshsearch_avs,6544069123,9,,1.37,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.77040000%2C43.41080000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD069,43.3941,145.1168,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,273.4,1,j-shis_meshsearch_avs,6545007914,9,,1.38,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.11680000%2C43.39410000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD070,43.3852,145.284,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,145.0,1,j-shis_meshsearch_avs,6545026221,15,,2.37,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.28400000%2C43.38520000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD071,43.2326,145.2604,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,247.4,1,j-shis_meshsearch_avs,6445627044,9,,1.51,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.26040000%2C43.23260000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD072,43.1948,145.5209,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,242.1,1,j-shis_meshsearch_avs,6445643123,9,,1.53,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.52090000%2C43.19480000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD073,43.3327,145.6003,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,274.5,1,j-shis_meshsearch_avs,6445749833,9,,1.38,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.60030000%2C43.33270000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD074,43.368,145.8026,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,246.1,1,j-shis_meshsearch_avs,6545064411,9,,1.51,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.80260000%2C43.36800000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD075,43.1309,145.0288,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,280.8,1,j-shis_meshsearch_avs,6445505232,9,,1.35,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=145.02880000%2C43.13090000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD076,43.0509,144.8498,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,245.6,1,j-shis_meshsearch_avs,6444466722,20,,1.52,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.84980000%2C43.05090000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD077,42.9845,144.3824,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,260.2,1,j-shis_meshsearch_avs,6444338021,16,,1.44,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.38240000%2C42.98450000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD078,43.1488,144.4976,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,316.5,1,j-shis_meshsearch_avs,6444537944,8,,1.22,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.49760000%2C43.14880000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD079,43.3034,144.5998,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,272.0,1,j-shis_meshsearch_avs,6444746724,8,,1.39,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.59980000%2C43.30340000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD080,43.5077,144.4485,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,273.5,1,j-shis_meshsearch_avs,6544230544,5,,1.38,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.44850000%2C43.50770000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD081,43.6427,144.3901,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,291.9,1,j-shis_meshsearch_avs,6544337111,5,,1.31,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.39010000%2C43.64270000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD082,43.4369,144.0855,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,404.4,1,j-shis_meshsearch_avs,6544102624,8,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.08550000%2C43.43690000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD083,43.2329,144.3251,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,282.0,1,j-shis_meshsearch_avs,6444627633,8,,1.35,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.32510000%2C43.23290000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD084,43.1141,144.123,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,307.9,1,j-shis_meshsearch_avs,6444503942,10,,1.25,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.12300000%2C43.11410000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD085,42.9581,144.0698,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,6444304543,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=144.06980000%2C42.95810000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD086,42.8542,143.8579,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,169.0,1,j-shis_meshsearch_avs,6443262841,13,,2.08,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.85790000%2C42.85420000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD087,43.1502,143.8916,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,508.2,1,j-shis_meshsearch_avs,6443578112,8,,0.82,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.89160000%2C43.15020000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD088,43.4704,143.7488,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,520.6,1,j-shis_meshsearch_avs,6543156924,8,,0.80,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.74880000%2C43.47040000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD089,43.2436,143.5544,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,365.0,1,j-shis_meshsearch_avs,6443649412,10,,1.08,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.55440000%2C43.24360000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD090,43.1213,143.6183,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,357.6,1,j-shis_meshsearch_avs,6443544932,10,,1.10,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.61830000%2C43.12130000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD091,42.8088,143.659,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,285.6,1,j-shis_meshsearch_avs,6443157221,10,,1.33,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.65900000%2C42.80880000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD092,42.9283,143.4485,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,168.1,1,j-shis_meshsearch_avs,6443331524,13,,2.09,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.44850000%2C42.92830000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD093,43.3191,143.3049,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,510.6,1,j-shis_meshsearch_avs,6443728414,8,,0.81,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.30490000%2C43.31910000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD094,43.1692,143.241,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,326.8,1,j-shis_meshsearch_avs,6443610914,8,,1.19,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.24100000%2C43.16920000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD095,42.9311,143.2137,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,308.5,1,j-shis_meshsearch_avs,6443311731,11,,1.25,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.21370000%2C42.93110000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD096,42.6977,143.1357,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,359.8,1,j-shis_meshsearch_avs,6443013042,8,,1.09,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.13570000%2C42.69770000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD097,42.6181,143.421,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,324.9,1,j-shis_meshsearch_avs,6343734321,10,,1.19,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.42100000%2C42.61810000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD098,42.4985,143.279,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,420.8,1,j-shis_meshsearch_avs,6343529234,8,,0.96,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.27900000%2C42.49850000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD099,43.0736,142.8392,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,312.7,1,j-shis_meshsearch_avs,6442468733,9,,1.23,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.83920000%2C43.07360000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD100,42.2864,143.312,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,440.8,1,j-shis_meshsearch_avs,6343324424,8,,0.92,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.31200000%2C42.28640000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD102,42.8778,142.4481,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,517.7,1,j-shis_meshsearch_avs,6442235524,8,,0.80,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.44810000%2C42.87780000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD103,42.7275,142.2973,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,455.5,1,j-shis_meshsearch_avs,6442027324,8,,0.90,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.29730000%2C42.72750000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD104,42.5886,142.131,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,318.5,1,j-shis_meshsearch_avs,6342710032,9,,1.21,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.13100000%2C42.58860000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD105,42.4826,142.0538,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,194.5,1,j-shis_meshsearch_avs,6342507434,18,,1.85,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.05380000%2C42.48260000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD106,42.3414,142.3688,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,159.4,1,j-shis_meshsearch_avs,6342420943,13,,2.19,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.36880000%2C42.34140000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD107,42.4194,142.4992,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,344.9,1,j-shis_meshsearch_avs,6342530924,10,,1.13,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.49920000%2C42.41940000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD108,42.2528,142.5643,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,461.2,1,j-shis_meshsearch_avs,6342340513,8,,0.89,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.56430000%2C42.25280000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD109,42.1678,142.7673,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,253.3,1,j-shis_meshsearch_avs,6342260112,20,,1.48,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.76730000%2C42.16780000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD110,42.131,142.9354,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,6342175442,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.93540000%2C42.13100000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD111,42.017,143.1487,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,6343012122,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.14870000%2C42.01700000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD112,41.937,143.2403,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,361.9,1,j-shis_meshsearch_avs,6243712913,8,,1.09,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.24030000%2C41.93700000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD113,42.1287,143.3153,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,6343125513,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=143.31530000%2C42.12870000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD120,43.3442,141.6633,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,448.4,1,j-shis_meshsearch_avs,6541051313,8,,0.91,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.66330000%2C43.34420000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD121,43.3332,141.8553,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,298.2,1,j-shis_meshsearch_avs,6441769834,11,,1.28,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.85530000%2C43.33320000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD122,43.1974,141.7754,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,416.4,1,j-shis_meshsearch_avs,6441663231,8,,0.97,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.77540000%2C43.19740000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD123,42.9933,142.0085,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,511.1,1,j-shis_meshsearch_avs,6442309021,8,,0.81,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.00850000%2C42.99330000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD124,42.9986,141.7903,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,177.9,1,j-shis_meshsearch_avs,6441369333,13,,1.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.79030000%2C42.99860000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD125,42.7609,142.1344,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,471.7,1,j-shis_meshsearch_avs,6442111024,8,,0.87,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.13440000%2C42.76090000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD126,42.5748,141.9284,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,159.3,1,j-shis_meshsearch_avs,6341678434,13,,2.19,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.92840000%2C42.57480000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD127,42.8743,141.8204,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,281.3,1,j-shis_meshsearch_avs,6441264543,9,,1.35,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.82040000%2C42.87430000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD128,42.7656,141.8219,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,281.6,1,j-shis_meshsearch_avs,6441161544,9,,1.35,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.82190000%2C42.76560000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD129,42.6347,141.6057,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,260.2,1,j-shis_meshsearch_avs,6341746812,16,,1.44,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.60570000%2C42.63470000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD130,42.5626,141.3502,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,6341627831,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.35020000%2C42.56260000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD131,42.4206,141.0809,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,243.5,1,j-shis_meshsearch_avs,6341500614,10,,1.53,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.08090000%2C42.42060000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD132,42.3484,141.0318,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,6341401243,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=141.03180000%2C42.34840000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
HKD133,42.4727,140.8657,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,259.2,1,j-shis_meshsearch_avs,6340566932,5,,1.45,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=140.86570000%2C42.47270000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
