protocol,population,row_index,event_id,requested_elapsed_time_seconds,actual_station_count,n_targets,eligible_ge5,truth_p95_p05_range,base_p95_p05_range,final_p95_p05_range,base_range_ratio,final_range_ratio,base_range_abs_error,final_range_abs_error,base_pairwise_delta_mae,final_pairwise_delta_mae,base_pairwise_delta_rmse,final_pairwise_delta_rmse,base_field_mean_error,final_field_mean_error,base_centered_error_mae,final_centered_error_mae,base_centered_error_rmse,final_centered_error_rmse,truth_ptp_range_diagnostic,base_ptp_range_diagnostic,final_ptp_range_diagnostic
random,all,50,20000929095600,3.0,1,15,True,0.45897231101989744,0.019408023357391224,0.0752493143081665,0.0422858261629422,0.16395175155763217,0.4395642876625062,0.38372299671173093,0.18815896284012568,0.20877689520517986,0.22975175174095472,0.25596617678646844,0.06023538112640381,-0.010902317365010579,0.13641201655069987,0.14568186759948729,0.1569503258988357,0.17485818741879017,0.49205976724624634,0.023895859718322754,0.16445863246917725
random,all,51,20000929095600,5.0,13,4,False,0.2694426000118255,0.27709941864013676,0.2528744220733641,1.0284172533518279,0.9385094341513396,0.007656818628311246,0.016568177938461437,0.06563212474187215,0.07548846801122029,0.07417294840623144,0.08999696698733793,-0.07814750075340271,-0.12137088179588318,0.04247447848320007,0.045218080282211304,0.045421469078262444,0.05511166187927014,0.2968217134475708,0.31527161598205566,0.29269278049468994
random,all,52,20000929095600,10.0,3,14,True,0.4668642371892928,0.26088599562644954,0.2727017939090728,0.5588048405615438,0.5841136934172669,0.20597824156284328,0.19416244328022003,0.22376052167389418,0.24220427510502573,0.2707141964341879,0.29573389319975835,0.07232340318816048,-0.027358663933617727,0.1484947873621571,0.15618356210844858,0.1844606316847567,0.20150868136492983,0.6476929783821106,0.38020217418670654,0.3791309595108032
random,all,53,20000929095600,20.0,1,15,True,0.47787604928016636,0.11314870715141301,0.08080438375473009,0.23677417464602177,0.1690906750326727,0.36472734212875335,0.39707166552543627,0.21522373926071894,0.22024473803383962,0.2665946345411585,0.27159669148450793,0.2604401151339213,0.07645528713862101,0.15486630280812577,0.1562786642710368,0.1821188063074829,0.1855358617226181,0.6681073307991028,0.14463937282562256,0.10170447826385498
random,all,54,20000929095600,40.0,8,9,True,0.4455828189849853,0.2914782047271729,0.20991771221160893,0.6541504571274656,0.4711081829631373,0.1541046142578124,0.23566510677337638,0.1552643577257792,0.1742673913637797,0.1913373563929329,0.22004281697137468,0.025776783625284832,-0.03177736865149604,0.10097075391698766,0.10991031740918572,0.1275582375952886,0.14669521131424978,0.5314538478851318,0.3062162399291992,0.22896826267242432
random,all,55,20000929095600,90.0,1,15,True,0.5117865800857543,0.06666467189788805,0.1697620272636413,0.13025873380016686,0.33170472589413386,0.44512190818786623,0.34202455282211297,0.2216515575136457,0.2593737363815308,0.28170363158423406,0.3283910865582195,-0.007432699203491211,-0.03232640425364176,0.15656792322794597,0.1689309861924913,0.1924402162290445,0.2243338197294702,0.6681073307991028,0.11576926708221436,0.37535059452056885
random,all,56,20000929191400,1.0,4,11,True,0.7889647483825684,0.4962875247001648,0.5051675140857697,0.6290363742075779,0.640291616477666,0.29267722368240356,0.2837972342967987,0.20501277446746827,0.19918509179895574,0.24476072664967413,0.23727965040613058,0.024503209374167702,0.0067314613949168815,0.14700391272868008,0.14124511490183428,0.16501764824361348,0.1599739076691394,1.048196256160736,0.6691888570785522,0.7046354413032532
random,all,57,20000929191400,3.0,10,5,True,0.5551097631454469,0.179343581199646,0.18171994686126713,0.3230776922088746,0.3273585855013215,0.3757661819458009,0.3733898162841798,0.27114717960357665,0.2582034349441528,0.3073257345453519,0.29178318607739356,0.08605747222900391,0.08279197216033936,0.17512880325317384,0.16631179809570312,0.1943698609495208,0.18453989018905897,0.5821089744567871,0.19933784008026123,0.20144379138946533
random,all,58,20000929191400,5.0,12,3,False,0.4024016261100769,0.26624942421913145,0.2441029071807861,0.6616509649647861,0.6066151112272389,0.13615220189094546,0.15829871892929082,0.18851407368977866,0.17403809229532877,0.2254501057509405,0.19932398332320253,0.15325111150741577,0.1499210993448893,0.12260409196217854,0.10748516188727486,0.1301636792441351,0.11507975542759946,0.44711291790008545,0.29583269357681274,0.2712254524230957
random,all,59,20000929191400,10.0,1,14,True,0.9925397038459778,0.11508044600486755,0.1111671268939971,0.11594543327480401,0.11200270020759594,0.8774592578411102,0.8813725769519807,0.40867446674095403,0.4108287882018875,0.4899406174351263,0.49224630347301807,-0.17251354455947876,-0.22314179795128958,0.2768730180604117,0.27831090348107473,0.33383825809842116,0.3354093183110674,1.1105586886405945,0.14409315586090088,0.1361910104751587
random,all,60,20000929191400,20.0,3,12,True,0.9643744587898254,0.4874317944049835,0.505417013168335,0.5054383076638634,0.5240879292910483,0.4769426643848419,0.45895744562149043,0.22296138965722287,0.20883931174422754,0.274254679507207,0.2567415377474665,-0.07305467128753662,-0.06249776482582092,0.14377489686012268,0.1383889764547348,0.1856712957473064,0.17381484272714257,1.1105586886405945,0.5742731094360352,0.5631769895553589
random,all,61,20000929191400,40.0,5,10,True,1.092289364337921,0.57509728372097,0.5792925477027892,0.5265063475826837,0.530347146659183,0.517192080616951,0.5129968166351319,0.2470471289422777,0.23808500899208918,0.3021705913450206,0.28163403615164867,-0.10511003136634826,-0.08717439770698547,0.1623831534385681,0.15605039834976195,0.2027021949146327,0.18892585488381589,1.2084963917732239,0.6311725378036499,0.6293115615844727
random,all,62,20000929191400,90.0,1,14,True,1.0406417965888977,0.15394103527069092,0.14669849276542668,0.14792893748386013,0.14096924921359802,0.8867007613182067,0.893943303823471,0.4393816007362617,0.4409395757612291,0.5251884162532185,0.5270390747488799,-0.27634958709989277,-0.2589257614953177,0.2952926584652492,0.29640674591064453,0.3578555845671612,0.3591165957724803,1.2084963917732239,0.18566536903381348,0.17084383964538574
random,all,70,20001003053000,1.0,2,11,True,0.8007110357284546,0.2705780267715454,0.26142728328704834,0.3379221900262489,0.3264939180577327,0.5301330089569092,0.5392837524414062,0.30149288827722726,0.29960049499164926,0.35982861010883865,0.3572322068298323,0.001989559693769975,-0.04599859497763894,0.2096661910537846,0.20880192173413992,0.24259639944571856,0.2408459047121134,0.8573030829429626,0.2801513671875,0.2705930471420288
random,all,71,20001003053000,3.0,6,7,True,0.8020554959774016,0.29862196445465083,0.2998959422111511,0.3723208256191099,0.3739092166505158,0.5034335315227507,0.5021595537662504,0.3456737768082392,0.34479052679879324,0.4042950995302483,0.40175283872262085,-0.00020925487790788923,0.004297077655792236,0.24399362534892802,0.24086078575679234,0.264673270956724,0.2630089705871137,0.8573030829429626,0.3368072509765625,0.34208405017852783
random,all,72,20001003053000,5.0,8,5,True,0.4599260807037353,0.37798039913177484,0.39496684074401844,0.8218285828745024,0.858761564770751,0.08194568157196047,0.06495923995971686,0.19134669303894042,0.19476464986801148,0.24060396784397856,0.244512243025455,0.10631179809570312,0.10738509893417358,0.12073760032653809,0.1254502296447754,0.1521713104921769,0.15464312075141157,0.5083459615707397,0.44349372386932373,0.4672836661338806
random,all,74,20001003053000,20.0,5,8,True,0.6575755506753921,0.37026247382164,0.3245501458644866,0.5630721419635288,0.49355567665364536,0.28731307685375207,0.3330254048109055,0.25215692605291096,0.23077852172510965,0.31176957815673073,0.2819904344501907,0.016259178519248962,-0.029754243791103363,0.18555721640586853,0.16991090029478073,0.20621619253955614,0.18651914041356635,0.7297596335411072,0.38201403617858887,0.35754168033599854
random,all,76,20001003053000,90.0,1,12,True,0.7315610140562057,0.41084822416305533,0.2954308301210403,0.5616048644870651,0.4038362138558992,0.32071278989315033,0.43613018393516534,0.27430803848035407,0.2775704571695039,0.33540274897980676,0.33172845472637064,0.16059350967407227,0.13244776924451193,0.17852577567100525,0.18906339009602866,0.22706873447770207,0.22458122550896475,0.8029590249061584,0.4587596654891968,0.3274093270301819
random,all,77,20001003131300,1.0,2,2,False,0.4729810595512389,0.09629130363464355,0.0885977625846861,0.2035838469430553,0.18731778111526715,0.37668975591659537,0.3843832969665528,0.4185441732406616,0.4270925521850586,0.4185441732406616,0.4270925521850586,-0.10653501749038696,-0.19230198860168457,0.2092720866203308,0.2135462760925293,0.2092720866203308,0.2135462760925293,0.5255345106124878,0.10699033737182617,0.0984419584274292
random,all,84,20001003131800,1.0,2,15,True,0.6380481243133546,0.4479828417301178,0.37736729383468637,0.7021145030591878,0.5914401742670995,0.19006528258323674,0.2606808304786682,0.23520470687321254,0.23117064521426245,0.28623200399686255,0.2790250973999814,0.03898368676503499,-0.04540861845016479,0.15511860370635985,0.15381753921508787,0.1955336835065201,0.1906104290349794,0.70332932472229,0.48870736360549927,0.4009026288986206
random,all,85,20001003131800,3.0,5,12,True,0.6477998286485671,0.3660241782665252,0.2881735920906068,0.5650266673119084,0.44484975041100483,0.2817756503820419,0.35962623655796033,0.24439385172092554,0.25163822733994684,0.3350184202163592,0.32704312556050025,-0.00276091198126475,-0.034392004211743675,0.15344376282559502,0.16067574918270108,0.22680854267484757,0.22140924266880702,0.7301245927810669,0.39267396926879883,0.3220703601837158
random,all,86,20001003131800,5.0,11,6,True,0.5893602967262268,0.1970430612564087,0.1716528832912445,0.33433378928126256,0.2912528791721132,0.3923172354698181,0.4177074134349823,0.27452963987986245,0.2736823002497355,0.33419407545916735,0.33583804822580515,0.027196745077768963,0.018993914127349854,0.1651557087898254,0.16981140772501627,0.21572134810909002,0.2167825279668911,0.70332932472229,0.23687267303466797,0.20841443538665771
random,all,88,20001003131800,20.0,12,5,True,0.42998559474945064,0.20444602966308612,0.21637036800384535,0.47547181152014006,0.5032037599536857,0.22553956508636452,0.2136152267456053,0.20443859100341796,0.21983866691589354,0.2542274965738971,0.2873978063454099,0.13925490379333497,0.11738317012786866,0.12087997436523439,0.14001285552978512,0.16078758660323358,0.18176633251749755,0.5195282697677612,0.2262725830078125,0.22435927391052246
random,all,89,20001003131800,40.0,8,9,True,0.6323863983154296,0.4597012996673584,0.39876263141632085,0.7269310359804146,0.6305680079118668,0.17268509864807124,0.2336237668991088,0.3238353265656365,0.324001775847541,0.38338431527533895,0.3809778784984111,0.0641564130783081,-0.010790533489651151,0.2148488892449273,0.2176332002804603,0.2555895435168926,0.25398525233227404,0.707625150680542,0.5224509239196777,0.47701823711395264
random,all,90,20001003131800,90.0,1,15,True,0.6956182956695557,0.033476507663726895,0.02137058973312378,0.048124823444306686,0.030721718888307673,0.6621417880058288,0.6742477059364319,0.27249425592876614,0.2741362401417324,0.32637868343369814,0.32743505698838143,0.05786259571711223,0.0009692867596944173,0.18619808461931017,0.18714345667097304,0.22295908668025455,0.22368072720060803,0.7301245927810669,0.04503893852233887,0.02210700511932373
random,all,91,20001004200000,1.0,4,15,True,0.8055066406726835,0.7932313144207,0.8422600746154784,0.9847607386057894,1.0456277230838245,0.012275326251983465,0.036753433942794844,0.18090413297925675,0.18778808003380185,0.21824639640662033,0.2276703206253466,0.12562167644500732,0.13931799332300823,0.12272156079610189,0.12332897610134548,0.1490906719217827,0.1555284377545442,0.9619506001472473,0.9108577966690063,0.9602727890014648
random,all,92,20001004200000,3.0,1,15,True,0.8151838362216945,0.2576560378074645,0.2224392175674439,0.3160710828144944,0.27287000512477055,0.5575277984142301,0.5927446186542507,0.28107566833496095,0.28312857151031495,0.35283808454817367,0.3572421679803352,0.09920996427536011,0.07455053726832071,0.19272597630818686,0.1954430760277642,0.24103429871470836,0.24404286045461085,1.053626000881195,0.29010921716690063,0.2566821575164795
random,all,93,20001004200000,5.0,8,15,True,0.8171683490276334,0.7532944917678832,0.8308028042316437,0.9218351306242404,1.0166850015914521,0.06387385725975014,0.013634455204010298,0.13823711304437547,0.14105064982459659,0.16698766122738706,0.16894164819991936,0.002175609270731608,0.01212978760401408,0.0946881612141927,0.09979577488369412,0.11407428954131839,0.11540911676164271,1.0602410435676575,0.8027176856994629,0.8839944005012512
random,all,94,20001004200000,10.0,3,15,True,0.7648280203342436,0.5977067947387694,0.6307669937610626,0.7814917587323237,0.8247174227291073,0.16712122559547415,0.13406102657318097,0.18617665427071708,0.17759572097233364,0.22554271630441092,0.21302965095843673,0.12956868410110473,0.1444833755493164,0.12551344076792398,0.1201583989461263,0.15407500730613946,0.14552695633737728,0.9606311917304993,0.680517852306366,0.7043136954307556
random,all,95,20001004200000,20.0,16,15,True,0.7317538857460018,0.7586745023727417,0.5823660194873809,1.0367891679854835,0.7958495756994521,0.026920616626739946,0.14938786625862088,0.2036906537555513,0.15206174509865897,0.24642515966862966,0.1858550957556768,0.01143488089243571,-0.005369802316029866,0.14380857732560898,0.11811886363559299,0.16834043190787873,0.12696320105407513,1.0239134430885315,0.8290920853614807,0.8148728013038635
random,all,96,20001004200000,40.0,16,15,True,0.6907659113407134,0.7190014064311981,0.7185120820999145,1.0408756347511159,1.0401672553663632,0.02823549509048473,0.02774617075920105,0.15918054353623162,0.1534195105234782,0.19309512430411435,0.1856785953587199,0.09511715173721313,0.12614648342132567,0.10731648604075114,0.10730923652648924,0.13190908212607388,0.12684262832888915,0.7427068948745728,0.7420945167541504,0.7554967403411865
random,all,97,20001004200000,90.0,16,15,True,0.7761244356632229,0.9475911676883695,1.0290702044963833,1.220926856759281,1.3259087811312245,0.17146673202514662,0.25294576883316044,0.17261981850578673,0.181003086907523,0.21094188219679946,0.22003657841934804,0.026207172870635988,0.03434944152832031,0.11846048355102538,0.12422409057617187,0.14410073875663024,0.15031359905155117,1.0602410435676575,1.18530935049057,1.2535828948020935
random,all,98,20001006133000,1.0,3,15,True,1.3245467424392698,0.5230159640312194,0.43591279983520503,0.3948641050356889,0.32910337239774046,0.8015307784080504,0.8886339426040648,0.4758869434396426,0.42971078505118687,0.5864375877145206,0.5227668141165338,-0.9722044347474973,-1.1585763492931922,0.3327153282198641,0.29973368200990885,0.40061313924125364,0.3571177204219783,1.6754608154296875,0.6210383176803589,0.4715379476547241
random,all,99,20001006133000,3.0,3,15,True,1.0442275524139404,0.7679268479347229,0.6128660976886748,0.7354018251668487,0.5869085682252997,0.2763007044792175,0.43136145472526555,0.3741748371649356,0.4301461392392715,0.4487792237994195,0.523730448709458,-0.5272757385702183,-0.6133912180395176,0.26179698361290826,0.32256304344783227,0.30657457407054767,0.35777600817064964,1.2169989049434662,0.9193472862243652,0.7119364142417908
random,all,100,20001006133000,5.0,1,15,True,1.318739315867424,0.19852156639099128,0.29293349385261525,0.15053890029843403,0.22213146323004185,1.1202177494764327,1.0258058220148087,0.5019415605946311,0.49609475127820457,0.627754669433713,0.6128583898472225,-1.0133233595484248,-1.1927014717056106,0.36605813181441693,0.3506640652132532,0.42883807938589996,0.4186619831513176,1.652463972568512,0.2651045322418213,0.40391504764556885
random,all,101,20001006133000,10.0,3,15,True,1.4498283356428145,0.6251083493232726,0.6090720832347869,0.431160251152159,0.42009944781824177,0.8247199863195419,0.8407562524080276,0.4937656064828237,0.4522144235315777,0.6040703317960526,0.5569581981940166,-0.4109610388676325,-0.5300627619028091,0.3269668356577556,0.3133016169071198,0.41265859660606874,0.38047488237277705,1.568581074476242,0.8767023086547852,0.698989987373352
random,all,102,20001006133000,20.0,3,15,True,1.8719621360301972,1.132036966085434,0.9236451864242552,0.6047328331576749,0.49341018637428014,0.7399251699447633,0.948316949605942,0.6101994243406114,0.5125015055849439,0.754388204186963,0.6162785561474695,-0.042664945622285205,0.037262808779875436,0.4103742087549635,0.3624066365427441,0.515345252448299,0.4209984015306526,2.2223050594329834,1.2091022729873657,1.010835349559784
random,all,103,20001006133000,40.0,3,15,True,1.5912866055965422,0.7882060885429382,0.8863469123840331,0.49532628865901573,0.5570001716012427,0.8030805170536041,0.7049396932125092,0.5498002783262304,0.5201052785318877,0.6736753296952418,0.6488644704306574,0.27280770616295436,0.06549612757128974,0.3581214775517582,0.34189667044828337,0.4602078623752495,0.44325881881889295,1.8736028969287872,0.9384617805480957,1.0318872928619385
random,all,104,20001006133000,90.0,16,15,True,0.9449067041277883,0.6712018787860868,0.7315858185291289,0.7103366669470832,0.7742413249194069,0.2737048253417015,0.21332088559865947,0.45635290174257187,0.4444314926862717,0.56309473621565,0.5461705525321602,-0.28446448867519697,-0.28898862823843957,0.3136980657113923,0.29666438331206646,0.38466693590485157,0.37310551744093307,1.1322519779205322,0.9227068424224854,0.8740699291229248
random,all,105,20001006144300,1.0,1,8,True,0.6192672610282897,0.04746510982513419,0.05300285816192618,0.07664721326672211,0.0855896339068777,0.5718021512031555,0.5662644028663635,0.28489233340535847,0.28221247025898527,0.3395680841906454,0.33720414235416113,0.04065781831741333,-0.10782144963741302,0.19600698351860046,0.1942174881696701,0.2246031759857728,0.22303957543248318,0.6739235520362854,0.05506742000579834,0.06369185447692871
random,all,106,20001006144300,3.0,3,6,True,0.6136939823627472,0.22244858741760254,0.1978745460510254,0.36247477376455,0.322431947742424,0.39124539494514465,0.4158194363117218,0.31386376221974693,0.3159106016159058,0.36422638959584397,0.36053495693253873,-0.0009654760360717773,-0.0530925989151001,0.18546521663665771,0.1934866507848104,0.23510712352565968,0.23272431398755514,0.6739235520362854,0.2537034749984741,0.23725128173828125
random,all,107,20001006144300,5.0,3,6,True,0.2829083502292633,0.41356754302978516,0.2206619679927826,1.4618428289396133,0.7799768646417206,0.13065919280052185,0.06224638223648071,0.1672740936279297,0.12743309338887532,0.1966090598172144,0.1468981891680927,0.19431726137797037,0.145902951558431,0.11110421021779378,0.07751087347666423,0.12691060239759488,0.09482237337267495,0.33913421630859375,0.5009218454360962,0.2764219045639038
random,all,109,20001006144300,20.0,7,2,False,0.19493839144706726,0.24236204624176017,0.2571399450302123,1.2432750903639733,1.3190831376077863,0.047423654794692904,0.06220155358314505,0.052692949771881104,0.06911283731460571,0.052692949771881104,0.06911283731460571,-0.009252041578292847,-0.057086437940597534,0.026346474885940552,0.034556418657302856,0.026346474885940552,0.034556418657302856,0.21659821271896362,0.2692911624908447,0.28571105003356934
random,all,110,20001006144300,40.0,3,6,True,0.49209044873714447,0.20137053728103638,0.17283794283866882,0.40921448038224506,0.3512320616712317,0.2907199114561081,0.31925250589847565,0.20994371970494588,0.1910153071085612,0.2457412989893457,0.22371799210180618,0.37439069151878357,0.3204599618911743,0.12738810976346335,0.12004023790359497,0.15862532641018556,0.1444093429428763,0.5557324290275574,0.21458852291107178,0.20253050327301025
random,all,112,20001006145200,1.0,1,6,True,0.576275423169136,0.2119060903787613,0.26568703353405,0.36771668868579727,0.46104175686158183,0.36436933279037476,0.31058838963508606,0.24616863330205283,0.20971030394236248,0.3007262705771144,0.2527409097810996,0.2955106596151988,0.13805383443832397,0.1759543286429511,0.13727744420369467,0.19411797295203825,0.1631435557479183,0.7104207873344421,0.22700238227844238,0.3063121438026428
random,all,113,20001006145200,3.0,3,4,False,0.3100582838058472,0.312609714269638,0.2699979662895202,1.0082288737216532,0.8707974609657195,0.0025514304637908047,0.04006031751632699,0.22899633646011353,0.1502744754155477,0.3084436553197812,0.1721097102305877,0.2897721827030182,0.1571739912033081,0.1632450968027115,0.08483129739761353,0.1888823924830885,0.10539524246080238,0.3541445732116699,0.33887624740600586,0.2987055778503418
random,all,114,20001006145200,5.0,1,6,True,0.5003095865249634,0.1939099133014679,0.18461132049560547,0.3875798476066031,0.3689941697457243,0.3063996732234955,0.3156982660293579,0.28433601061503094,0.21193965276082358,0.32890465227068755,0.2510662874702858,0.29333066940307617,0.20559151967366537,0.1813465158144633,0.1392151117324829,0.21230704012241905,0.1620625916944235,0.6091330051422119,0.2513052821159363,0.21285325288772583
random,all,115,20001006145200,10.0,3,4,False,0.5098120182752608,0.3461842864751816,0.28958143591880803,0.6790430081392622,0.5680161030696916,0.16362773180007917,0.22023058235645276,0.4742363691329956,0.4436238706111908,0.5309150496646451,0.49719616081002455,-0.14084941148757935,-0.14281459152698517,0.30247238278388977,0.288920596241951,0.32511774211069244,0.30446922401383264,0.53011554479599,0.3889365792274475,0.32420265674591064
random,all,116,20001006145200,20.0,5,2,False,0.09115900397300725,0.15812973976135247,0.1508697509765624,1.7346584853886258,1.65501754518112,0.06697073578834523,0.059710747003555165,0.07441192865371704,0.06634527444839478,0.07441192865371704,0.06634527444839478,-0.11261937022209167,-0.047243088483810425,0.03720596432685852,0.03317263722419739,0.03720596432685852,0.03317263722419739,0.10128778219223022,0.17569971084594727,0.167633056640625
random,all,117,20001006145200,40.0,3,4,False,0.5098120182752608,0.3662070095539094,0.3280799627304076,0.7183177258017968,0.6435312447916218,0.1436050087213514,0.18173205554485317,0.488803635040919,0.46871843934059143,0.539926648223508,0.5196936478042921,-0.018205061554908752,-0.04136131703853607,0.31157971918582916,0.30306874215602875,0.330636196669696,0.3182460649215467,0.53011554479599,0.41442370414733887,0.37119007110595703
random,all,118,20001006145200,90.0,5,2,False,0.09115900397300725,0.12338140010833731,0.10095958113670345,1.3534746402546403,1.1075107969213684,0.03222239613533007,0.0098005771636962,0.03580266237258911,0.010889530181884766,0.03580266237258911,0.010889530181884766,-0.19092842936515808,-0.05333346128463745,0.017901331186294556,0.005444765090942383,0.017901331186294556,0.005444765090942383,0.10128778219223022,0.13709044456481934,0.11217731237411499
random,all,119,20001006162100,1.0,1,11,True,1.0389946103096008,0.027824342250823975,0.012682676315307617,0.026780064087659556,0.012206681526026799,1.0111702680587769,1.0263119339942932,0.38779792135412045,0.3894022009589455,0.5201378716807834,0.5224587147825592,0.06372863596135919,-0.04802117564461448,0.2715638038540675,0.2727921344031973,0.3506768815491076,0.3522415936491236,1.2015891671180725,0.03857243061065674,0.019712209701538086
random,all,120,20001006162100,3.0,1,11,True,1.1191511750221252,0.09406143426895142,0.17353248596191406,0.084047121039829,0.15505723429945323,1.0250897407531738,0.9456186890602112,0.41306428259069267,0.43873446854678066,0.5439092711310439,0.5651063565206109,0.10103431614962491,-0.07861726934259589,0.2826754140459802,0.2902846907781175,0.36670355578903213,0.38099462784329974,1.3067471385002136,0.11224818229675293,0.19697034358978271
random,all,121,20001006162100,5.0,4,8,True,0.39142001867294307,0.317371129989624,0.22115340232849112,0.8108198734076713,0.5650027892755255,0.07404888868331905,0.17026661634445195,0.16384924735341752,0.17326616389410837,0.1973712776724283,0.20195675553203277,0.011823579668998718,0.0056916773319244385,0.09825359284877777,0.11115878820419312,0.13054882916708013,0.13358183768180668,0.46303272247314453,0.37801671028137207,0.29250049591064453
random,all,122,20001006162100,10.0,3,9,True,1.156670367717743,0.323153305053711,0.3119146585464476,0.279382366897955,0.26966598890390414,0.833517062664032,0.8447557091712954,0.411035739713245,0.4165454539987776,0.512842593520275,0.5195375935334665,-0.13354734579722086,-0.14547995726267496,0.28763453165690106,0.2898595068189833,0.34189506234684996,0.3463583956889777,1.3067471385002136,0.3318166732788086,0.32746422290802
random,all,123,20001006162100,20.0,5,7,True,0.8330616533756253,0.6535483777523038,0.5448150396347043,0.7845138173196174,0.6539912591427957,0.17951327562332153,0.288246613740921,0.18740990048363096,0.2192317531222389,0.22856150005502504,0.25465097642104256,-0.11061876160757882,-0.08774068525859288,0.11424673333459968,0.13926337933053776,0.14962862499354365,0.16670819646340607,1.036713182926178,0.8134443163871765,0.6700918674468994
random,all,124,20001006162100,40.0,1,11,True,0.9039405286312103,0.24897119402885437,0.1668757200241089,0.2754287324696663,0.1846091802928673,0.654969334602356,0.7370648086071014,0.34171666448766536,0.33641887361353096,0.45506856620942704,0.46712142941036056,0.1908978819847107,0.1447154771197926,0.2069139372218739,0.2089530367496585,0.3068071647497405,0.31493320346209813,1.3067471385002136,0.28415876626968384,0.18715989589691162
random,all,125,20001006162100,90.0,8,4,False,1.1402767926454542,0.2973076343536376,0.3084728121757506,0.26073286439854726,0.27052450261667643,0.8429691582918166,0.8318039804697036,0.5106121202309927,0.5040603379408518,0.6227612477104493,0.6252883466489535,0.05862532556056976,0.05180911719799042,0.32159706205129623,0.3236272260546684,0.38136182211739983,0.382909347849616,1.3067471385002136,0.33977580070495605,0.3613729476928711
random,all,154,20001006195700,1.0,2,5,True,0.500369644165039,0.17150087356567378,0.1349906206130982,0.34274835727066394,0.2697817946937118,0.32886877059936526,0.36537902355194085,0.24882715940475464,0.25254403352737426,0.28809938705375504,0.2968060367623081,-0.055719172954559325,-0.08692582845687866,0.17236292839050293,0.17973529815673828,0.18221005111765853,0.18771661989131233,0.5175569653511047,0.20347297191619873,0.15778136253356934
random,all,155,20001006195700,3.0,3,4,False,0.5046664744615554,0.16566805243492122,0.14038439989089957,0.32827235574084385,0.27817262884498145,0.3389984220266342,0.36428207457065587,0.25821418563524884,0.27126627167065936,0.30175076507847626,0.31905758749769,-0.05983762443065643,-0.07174469530582428,0.18359337747097015,0.1945710927248001,0.18478385098417602,0.1953820719831845,0.5175569653511047,0.19063925743103027,0.16392922401428223
